no;id;unit;time;value;sec.agriculture;sec.energy;sec.industry;sec.construction;sec.services.venta;sec.services.nonventa;school.illit;school.prim;school.med;school.high;school.post.high;popdens;invest;invest_ratio;value_raw
359;9;Castilla-La Mancha;1969;2.947443657;30.12000084;5.559999943;17.79999924;6.909999847;31.20000076;8.399999619;235.0683289;1006.137329;43.44729233;19.81950378;6.822675705;22.37999916;21.11537552;7.163962394;2.947443657
360;9;Castilla-La Mancha;1970;3.136889521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.89441681;7.298445372;3.136889521
361;9;Castilla-La Mancha;1971;3.319623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.18982124;6.985679171;3.319623
362;9;Castilla-La Mancha;1972;3.629177456;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.91550446;6.589786458;3.629177456
363;9;Castilla-La Mancha;1973;3.946086728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.12442589;6.873753103;3.946086728
364;9;Castilla-La Mancha;1974;4.028134644;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.91580582;6.681952862;4.028134644
365;9;Castilla-La Mancha;1975;4.111968201;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.21313095;6.374837954;4.111968201
366;9;Castilla-La Mancha;1976;4.260711103;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.09328461;5.889459294;4.260711103
367;9;Castilla-La Mancha;1977;4.412167987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.30849648;5.736068198;4.412167987
368;9;Castilla-La Mancha;1978;4.446300865;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.26693535;5.907592884;4.446300865
369;9;Castilla-La Mancha;1979;4.408740534;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.89060974;5.872563727;4.408740534
370;9;Castilla-La Mancha;1980;4.328763298;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.10160828;6.260820103;4.328763298
371;9;Castilla-La Mancha;1981;4.261282491;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.68953705;6.028592825;4.261282491
372;9;Castilla-La Mancha;1982;4.343187451;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28.04128456;6.456383675;4.343187451
373;9;Castilla-La Mancha;1983;4.424664416;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28.02292061;6.333343723;4.424664416
374;9;Castilla-La Mancha;1984;4.550057144;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.22891045;5.764523305;4.550057144
375;9;Castilla-La Mancha;1985;4.677663507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.16742325;4.525212901;4.677663507
376;9;Castilla-La Mancha;1986;4.980648316;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.07257652;5.435552724;4.980648316
377;9;Castilla-La Mancha;1987;5.295558604;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.3752861;5.169480342;5.295558604
378;9;Castilla-La Mancha;1988;5.677877784;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28.90729904;5.09121544;5.677877784
379;9;Castilla-La Mancha;1989;6.065338579;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28.87522316;4.760694359;6.065338579
380;9;Castilla-La Mancha;1990;6.279420131;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.88456917;4.44062805;6.279420131
381;9;Castilla-La Mancha;1991;6.474507301;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29.47135353;4.551906757;6.474507301
382;9;Castilla-La Mancha;1992;6.330691144;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29.36680603;4.638799361;6.330691144
383;9;Castilla-La Mancha;1993;6.188589149;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28.26045227;4.566542;6.188589149
384;9;Castilla-La Mancha;1994;6.230934141;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.73458099;3.969642502;6.230934141
385;9;Castilla-La Mancha;1995;6.32876342;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.94193268;4.099052367;6.32876342
386;9;Castilla-La Mancha;1996;6.614396096;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.614396096
387;9;Castilla-La Mancha;1997;6.865395549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.865395549
388;10;Cataluna;1955;3.54662963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.54662963
389;10;Cataluna;1956;3.69044557;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.69044557
390;10;Cataluna;1957;3.826834998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.826834998
391;10;Cataluna;1958;3.875678378;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.875678378
392;10;Cataluna;1959;3.921736734;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.921736734
393;10;Cataluna;1960;4.2417882;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.2417882
394;10;Cataluna;1961;4.575335479;8.239999771;2.890000105;41.61000061;5.550000191;37.29999924;4.420000076;NA;NA;NA;NA;NA;NA;NA;NA;4.575335479
395;10;Cataluna;1962;4.838046412;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.838046412
396;10;Cataluna;1963;5.081334096;8.279999733;2.720000029;39.93999863;6.429999828;38.83000183;3.789999962;NA;NA;NA;NA;NA;NA;NA;NA;5.081334096
397;10;Cataluna;1964;5.158097878;NA;NA;NA;NA;NA;NA;262.816864;2749.121094;168.8489227;55.79050827;29.5606575;NA;16.56144333;3.210765619;5.158097878
398;10;Cataluna;1965;5.223650525;6.769999981;2.859999895;40.29000092;7.28000021;38.84999847;3.960000038;269.1358337;2798.28125;181.3764496;58.43568802;30.54081535;NA;20.03888702;3.836184471;5.223650525
399;10;Cataluna;1966;5.332476505;NA;NA;NA;NA;NA;NA;275.2478943;2851.960449;195.3687897;61.46096802;31.59723091;NA;23.86847115;4.476057442;5.332476505
400;10;Cataluna;1967;5.429448921;5.690000057;2.930000067;39.47999954;7.099999905;40.13000107;4.670000076;281.1573181;2915.717529;211.5688629;64.89152527;32.84785843;NA;24.73144531;4.555056263;5.429448921
401;10;Cataluna;1968;5.674378854;NA;NA;NA;NA;NA;NA;286.8683777;2966.744629;247.8329163;68.53140259;33.60255432;NA;25.75998878;4.539701957;5.674378854
402;10;Cataluna;1969;5.915523944;5.699999809;3;38.95999908;7.170000076;40.22999954;4.940000057;292.3851318;3018.345459;285.9969177;72.53979492;36.09854889;153.1199951;24.16204643;4.084515025;5.915523944
403;10;Cataluna;1970;6.066837872;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.50399017;3.544513736;6.066837872
404;10;Cataluna;1971;6.227649208;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.95172691;3.364307496;6.227649208
405;10;Cataluna;1972;6.539060129;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.33122253;3.567977978;6.539060129
406;10;Cataluna;1973;6.837975056;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.65953636;3.606262989;6.837975056
407;10;Cataluna;1974;6.987360824;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.10083008;3.449203596;6.987360824
408;10;Cataluna;1975;7.124893027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.1886425;2.973889211;7.124893027
409;10;Cataluna;1976;7.135389819;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.41129112;2.860571271;7.135389819
410;10;Cataluna;1977;7.142959067;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.50701332;2.590944894;7.142959067
411;10;Cataluna;1978;7.019351544;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.50644875;2.6364898;7.019351544
412;10;Cataluna;1979;7.01099691;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.68334389;2.522229594;7.01099691
413;10;Cataluna;1980;7.078834671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15.89948654;2.246059879;7.078834671
414;10;Cataluna;1981;7.18223356;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13.67028046;1.903346688;7.18223356
415;10;Cataluna;1982;7.287203656;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13.79057789;1.892437558;7.287203656
416;10;Cataluna;1983;7.397886318;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15.84842682;2.142291208;7.397886318
417;10;Cataluna;1984;7.484290028;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13.64179802;1.822724396;7.484290028
418;10;Cataluna;1985;7.569979831;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13.11087132;1.731955911;7.569979831
419;10;Cataluna;1986;8.077691739;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.90530491;1.845243095;8.077691739
420;10;Cataluna;1987;8.583975833;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.1826725;2.118211055;8.583975833
421;10;Cataluna;1988;9.057412342;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.65982628;1.949765078;9.057412342
422;10;Cataluna;1989;9.525849757;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.41895866;1.93357644;9.525849757
423;10;Cataluna;1990;9.78506176;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.87054825;1.928505789;9.78506176
424;10;Cataluna;1991;10.0506998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.47724152;1.937899042;10.0506998
425;10;Cataluna;1992;9.837903107;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.09418297;2.144174702;9.837903107
426;10;Cataluna;1993;9.625107287;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.31882095;1.90323291;9.625107287
427;10;Cataluna;1994;10.00642708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.80299759;1.77915628;10.00642708
428;10;Cataluna;1995;10.33990288;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.38096809;1.777673185;10.33990288
429;10;Cataluna;1996;10.57626375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.57626375
430;10;Cataluna;1997;11.04541594;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.04541594
431;11;Comunidad Valenciana;1955;2.575978222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.575978222
432;11;Comunidad Valenciana;1956;2.738503285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.738503285
433;11;Comunidad Valenciana;1957;2.899885791;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.899885791
434;11;Comunidad Valenciana;1958;2.963510495;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.963510495
435;11;Comunidad Valenciana;1959;3.026206859;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.026206859
436;11;Comunidad Valenciana;1960;3.219294391;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.219294391
437;11;Comunidad Valenciana;1961;3.362467901;23.64999962;3.019999981;27.68000031;4.53000021;36.18000031;4.960000038;NA;NA;NA;NA;NA;NA;NA;NA;3.362467901
438;11;Comunidad Valenciana;1962;3.569980023;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.569980023
439;11;Comunidad Valenciana;1963;3.765210149;21.78000069;2.75;27.20999908;5.420000076;38.33000183;4.5;NA;NA;NA;NA;NA;NA;NA;NA;3.765210149
440;11;Comunidad Valenciana;1964;3.823693021;NA;NA;NA;NA;NA;NA;265.3523865;1625.753662;84.96979523;29.60553551;15.6832037;NA;19.69911957;5.151856977;3.823693021
441;11;Comunidad Valenciana;1965;3.874178649;18.27000046;2.599999905;28.18000031;6.670000076;39.24000168;5.050000191;266.0809937;1650.52832;89.9331131;31.18828964;16.07344055;NA;21.87300873;5.645844115;3.874178649
442;11;Comunidad Valenciana;1966;3.978148926;NA;NA;NA;NA;NA;NA;266.746582;1677.830566;95.46205139;32.99243164;16.49659157;NA;24.02678108;6.039688692;3.978148926
443;11;Comunidad Valenciana;1967;4.073407615;15.47999954;2.430000067;28.63999939;6.880000114;40.5;6.070000172;267.3506775;1711.1073;101.888916;35.03525925;17.01290703;NA;24.68119049;6.059101573;4.073407615
444;11;Comunidad Valenciana;1968;4.279777398;NA;NA;NA;NA;NA;NA;267.8947449;1738.714722;117.6508331;37.21433258;17.26550293;NA;25.75727463;6.018367833;4.279777398
445;11;Comunidad Valenciana;1969;4.486289701;13.72999954;2.690000057;28.52000046;7.349999905;41.06999969;6.639999866;268.3802185;1766.768188;133.8498535;39.61878586;18.40098953;128.6999969;26.1788044;5.835290661;4.486289701
446;11;Comunidad Valenciana;1970;4.654741328;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.84105492;5.336720811;4.654741328
447;11;Comunidad Valenciana;1971;4.817123871;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.19965172;4.816079541;4.817123871
448;11;Comunidad Valenciana;1972;5.138889063;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.70172691;4.612227783;5.138889063
449;11;Comunidad Valenciana;1973;5.449371643;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.94218826;4.760583414;5.449371643
450;11;Comunidad Valenciana;1974;5.557983625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.42745018;4.754862908;5.557983625
451;11;Comunidad Valenciana;1975;5.655955424;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.30529404;4.474097149;5.655955424
452;11;Comunidad Valenciana;1976;5.761353951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.59749794;4.26939538;5.761353951
453;11;Comunidad Valenciana;1977;5.861039912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.18916321;3.95649297;5.861039912
454;11;Comunidad Valenciana;1978;5.810911238;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.0904789;3.801551597;5.810911238
455;11;Comunidad Valenciana;1979;5.775492629;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.74976921;3.592727156;5.775492629
456;11;Comunidad Valenciana;1980;5.79098808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.21122742;3.662799357;5.79098808
457;11;Comunidad Valenciana;1981;5.89967154;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.33094406;3.27661361;5.89967154
458;11;Comunidad Valenciana;1982;6.018137884;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.84581184;3.13150217;6.018137884
459;11;Comunidad Valenciana;1983;6.139817247;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.3196888;3.146622777;6.139817247
460;11;Comunidad Valenciana;1984;6.236860705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.53134346;2.810924324;6.236860705
461;11;Comunidad Valenciana;1985;6.336118234;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.12078285;2.702093335;6.336118234
462;11;Comunidad Valenciana;1986;6.739360392;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.42079163;2.733314522;6.739360392
463;11;Comunidad Valenciana;1987;7.144387318;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.75673866;2.765351007;7.144387318
464;11;Comunidad Valenciana;1988;7.560697292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.37799835;2.959779698;7.560697292
465;11;Comunidad Valenciana;1989;7.969151671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.73831749;2.978775969;7.969151671
466;11;Comunidad Valenciana;1990;8.138388683;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.67346764;3.031738664;8.138388683
467;11;Comunidad Valenciana;1991;8.30619788;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.75430298;2.73943666;8.30619788
468;11;Comunidad Valenciana;1992;8.08054824;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.46160507;2.655959031;8.08054824
469;11;Comunidad Valenciana;1993;7.857041194;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.1841774;2.568928544;7.857041194
470;11;Comunidad Valenciana;1994;8.0684092;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.61516762;2.555047359;8.0684092
471;11;Comunidad Valenciana;1995;8.289060617;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.78869629;2.628608632;8.289060617
472;11;Comunidad Valenciana;1996;8.429734362;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.429734362
473;11;Comunidad Valenciana;1997;8.725364356;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.725364356
474;12;Extremadura;1955;1.243430483;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.243430483
475;12;Extremadura;1956;1.332547848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.332547848
476;12;Extremadura;1957;1.422450707;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.422450707
477;12;Extremadura;1958;1.44023138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.44023138
478;12;Extremadura;1959;1.458083422;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.458083422
479;12;Extremadura;1960;1.535846914;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.535846914
480;12;Extremadura;1961;1.596258164;46.5;1.600000024;10.69999981;7.989999771;26.61000061;6.610000134;NA;NA;NA;NA;NA;NA;NA;NA;1.596258164
481;12;Extremadura;1962;1.705584162;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.705584162
482;12;Extremadura;1963;1.817694966;42.45000076;1.970000029;10.97000027;8.180000305;30.12999916;6.309999943;NA;NA;NA;NA;NA;NA;NA;NA;1.817694966
483;12;Extremadura;1964;1.88281929;NA;NA;NA;NA;NA;NA;198.0690308;713.5366821;20.42981529;9.424237251;4.34637928;NA;16.05665207;8.527983621;1.88281929
484;12;Extremadura;1965;1.948871847;37.58000183;2.930000067;10.85999966;9.390000343;32;7.260000229;189.6915741;703.7325439;21.32910728;10.05191326;4.421005726;NA;18.07077599;9.27242908;1.948871847
485;12;Extremadura;1966;2.03263349;NA;NA;NA;NA;NA;NA;181.4973755;695.0422974;22.32678413;10.7636795;4.50280571;NA;18.94225121;9.319068736;2.03263349
486;12;Extremadura;1967;2.117609167;33.04999924;3.130000114;11.02999973;9.25;34.11000061;9.430000305;173.4830933;688.875;23.49362946;11.56775856;4.607875347;NA;21.09372711;9.961104928;2.117609167
487;12;Extremadura;1968;2.245501224;NA;NA;NA;NA;NA;NA;165.645462;681.6768188;26.7379055;12.43261909;4.63970089;NA;23.28995323;10.37182834;2.245501224
488;12;Extremadura;1969;2.381962349;30.15999985;3.599999905;10.86999989;9.039999962;35.75;10.57999992;157.9812622;674.4679565;29.97345734;13.3898468;4.905632019;28.96999931;23.9835434;10.06881717;2.381962349
489;12;Extremadura;1970;2.518494733;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.97632408;8.725975795;2.518494733
490;12;Extremadura;1971;2.654027517;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.92202187;7.883121684;2.654027517
491;12;Extremadura;1972;2.846400924;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.52129173;7.560878566;2.846400924
492;12;Extremadura;1973;3.04562989;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.50060844;7.716173434;3.04562989
493;12;Extremadura;1974;3.103041901;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.99900436;7.411760814;3.103041901
494;12;Extremadura;1975;3.156740983;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.8751812;7.563237314;3.156740983
495;12;Extremadura;1976;3.262567942;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.08693695;7.689322458;3.262567942
496;12;Extremadura;1977;3.365395662;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.51060104;7.283126118;3.365395662
497;12;Extremadura;1978;3.487075026;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.26488876;7.532068731;3.487075026
498;12;Extremadura;1979;3.515852509;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.24701309;7.18090791;3.515852509
499;12;Extremadura;1980;3.539560073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36.32580948;10.26280349;3.539560073
500;12;Extremadura;1981;3.572764828;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;39.40980148;11.03061729;3.572764828
501;12;Extremadura;1982;3.610968242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36.09243774;9.995224361;3.610968242
502;12;Extremadura;1983;3.648957441;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28.88069725;7.914780515;3.648957441
503;12;Extremadura;1984;3.737146355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28.945961;7.74547161;3.737146355
504;12;Extremadura;1985;3.828477682;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.61938477;6.430593778;3.828477682
505;12;Extremadura;1986;4.161739486;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.49269676;6.365774901;4.161739486
506;12;Extremadura;1987;4.498571697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.09310913;5.133431383;4.498571697
507;12;Extremadura;1988;4.769494308;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.05798149;4.834470911;4.769494308
508;12;Extremadura;1989;5.051414056;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25.20504379;4.989700609;5.051414056
509;12;Extremadura;1990;5.234075839;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.05563927;5.169133979;5.234075839
510;12;Extremadura;1991;5.398314628;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29.65305138;5.493020215;5.398314628
511;12;Extremadura;1992;5.365467044;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28.14089012;5.244816507;5.365467044
512;12;Extremadura;1993;5.332619461;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.57280731;4.608018159;5.332619461
513;12;Extremadura;1994;5.439874234;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.80116272;4.007659328;5.439874234
514;12;Extremadura;1995;5.501356563;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.22288895;4.403075617;5.501356563
515;12;Extremadura;1996;5.905812538;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.905812538
516;12;Extremadura;1997;6.224578709;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.224578709
517;13;Galicia;1955;1.634675794;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.634675794
518;13;Galicia;1956;1.725578363;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.725578363
519;13;Galicia;1957;1.81648104;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.81648104
520;13;Galicia;1958;1.840902512;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.840902512
521;13;Galicia;1959;1.86539568;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.86539568
522;13;Galicia;1960;1.983290419;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.983290419
523;13;Galicia;1961;2.005784166;33.25;5.260000229;17.44000053;5.829999924;31.40999985;6.809999943;NA;NA;NA;NA;NA;NA;NA;NA;2.005784166
524;13;Galicia;1962;2.185661144;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.185661144
525;13;Galicia;1963;2.36639542;32.38000107;5.239999771;17.44000053;6.440000057;32.43000031;6.070000172;NA;NA;NA;NA;NA;NA;NA;NA;2.36639542
526;13;Galicia;1964;2.458797391;NA;NA;NA;NA;NA;NA;235.2954407;1684.702148;63.60566711;25.51045036;13.02567863;NA;15.5867548;6.339178193;2.458797391
527;13;Galicia;1965;2.549700068;29.17000008;5.329999924;17.84000015;7.400000095;33.63000107;6.650000095;235.1234894;1674.84021;67.21051788;26.80811119;13.19269466;NA;19.10508728;7.493072428;2.549700068
528;13;Galicia;1966;2.669665705;NA;NA;NA;NA;NA;NA;234.9167938;1667.170898;71.22463989;28.28926086;13.37791634;NA;21.52901459;8.064311028;2.669665705
529;13;Galicia;1967;2.787846356;26.53000069;5.179999828;18.22999954;7.360000134;34.79000092;7.920000076;234.676239;1664.889404;75.89335632;29.96735191;13.6285677;NA;22.20952415;7.966552428;2.787846356
530;13;Galicia;1968;2.978363299;NA;NA;NA;NA;NA;NA;234.402771;1658.342896;87.48720551;31.75354767;13.65944958;NA;22.69496155;7.619944;2.978363299
531;13;Galicia;1969;3.177377831;22.97999954;5.630000114;18.45999908;8.130000114;36.31000137;8.489999771;234.0972748;1651.636963;99.36547852;33.72292328;14.37405491;91.01999664;22.51227188;7.085173082;3.177377831
532;13;Galicia;1970;3.361967992;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.09630203;6.274985986;3.361967992
533;13;Galicia;1971;3.534775848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.05920982;5.957721431;3.534775848
534;13;Galicia;1972;3.783204711;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.69445229;5.998737583;3.783204711
535;13;Galicia;1973;4.029991326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.03495789;5.715882745;4.029991326
536;13;Galicia;1974;4.132390833;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.37306595;5.898054404;4.132390833
537;13;Galicia;1975;4.231005497;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.52150726;5.086617656;4.231005497
